,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
187,2023-09-12,133.3445718751989,127.06736261163876,138.81261960177068,133.3445718751989,133.3445718751989,-0.523181197296148,-0.523181197296148,-0.523181197296148,-0.523181197296148,-0.523181197296148,-0.523181197296148,0.0,0.0,0.0,132.82139067790277
188,2023-09-13,133.2900940947685,126.77455934839078,138.66069101480716,133.2900940947685,133.2900940947685,-0.7511751080458571,-0.7511751080458571,-0.7511751080458571,-0.7511751080458571,-0.7511751080458571,-0.7511751080458571,0.0,0.0,0.0,132.53891898672265
189,2023-09-14,133.23561631433807,126.51357401231108,138.44480698472444,133.23561631433807,133.23561631433807,-0.6916482044724485,-0.6916482044724485,-0.6916482044724485,-0.6916482044724485,-0.6916482044724485,-0.6916482044724485,0.0,0.0,0.0,132.54396810986563
190,2023-09-15,133.18113853390767,127.37265371024898,138.2736024183156,133.18113853390767,133.18113853390767,-0.1967271437557668,-0.1967271437557668,-0.1967271437557668,-0.1967271437557668,-0.1967271437557668,-0.1967271437557668,0.0,0.0,0.0,132.9844113901519
191,2023-09-18,133.0177051926164,126.75101505237825,138.08328814439008,133.0177051926164,133.0177051926164,-0.3953043153755516,-0.3953043153755516,-0.3953043153755516,-0.3953043153755516,-0.3953043153755516,-0.3953043153755516,0.0,0.0,0.0,132.62240087724086
192,2023-09-19,132.963227412186,126.82233142455836,138.1131579277288,132.963227412186,132.963227412186,-0.523181197295923,-0.523181197295923,-0.523181197295923,-0.523181197295923,-0.523181197295923,-0.523181197295923,0.0,0.0,0.0,132.4400462148901
193,2023-09-20,132.90874963187096,126.16679149290785,138.35652791260577,132.90874963187096,132.90874963187096,-0.7511751080463065,-0.7511751080463065,-0.7511751080463065,-0.7511751080463065,-0.7511751080463065,-0.7511751080463065,0.0,0.0,0.0,132.15757452382465
194,2023-09-21,132.8542718515559,126.24771577872113,138.5138369039564,132.8542718515559,132.8542718515559,-0.6916482044727027,-0.6916482044727027,-0.6916482044727027,-0.6916482044727027,-0.6916482044727027,-0.6916482044727027,0.0,0.0,0.0,132.1626236470832
195,2023-09-22,132.79979407124085,126.72099458529824,138.57757598652455,132.79979407124085,132.79979407124085,-0.19672714376012104,-0.19672714376012104,-0.19672714376012104,-0.19672714376012104,-0.19672714376012104,-0.19672714376012104,0.0,0.0,0.0,132.60306692748074
196,2023-09-25,132.63636073029568,126.40795986237315,138.1633938405723,132.63636073029568,132.63636073029568,-0.395304315375898,-0.395304315375898,-0.395304315375898,-0.395304315375898,-0.395304315375898,-0.395304315375898,0.0,0.0,0.0,132.24105641491977
197,2023-09-26,132.58188294998064,126.02709553159207,138.2282135612659,132.58188294998064,132.58188294998064,-0.5231811972959157,-0.5231811972959157,-0.5231811972959157,-0.5231811972959157,-0.5231811972959157,-0.5231811972959157,0.0,0.0,0.0,132.05870175268473
198,2023-09-27,132.5274051696656,125.76384260478417,137.6900878503905,132.5274051696656,132.5274051696656,-0.7511751080458251,-0.7511751080458251,-0.7511751080458251,-0.7511751080458251,-0.7511751080458251,-0.7511751080458251,0.0,0.0,0.0,131.77623006161977
199,2023-09-28,132.47292738935053,126.30907287847064,137.86528696259057,132.47292738935053,132.47292738935053,-0.6916482044729569,-0.6916482044729569,-0.6916482044729569,-0.6916482044729569,-0.6916482044729569,-0.6916482044729569,0.0,0.0,0.0,131.78127918487758
200,2023-09-29,132.4184496090355,126.4005922738427,137.59286916501583,132.4184496090355,132.4184496090355,-0.19672714375754072,-0.19672714375754072,-0.19672714375754072,-0.19672714375754072,-0.19672714375754072,-0.19672714375754072,0.0,0.0,0.0,132.22172246527796
201,2023-10-02,132.9720321008405,127.22907159844043,138.22720321393643,132.9720321008405,132.9720321008405,-0.3953043153769154,-0.3953043153769154,-0.3953043153769154,-0.3953043153769154,-0.3953043153769154,-0.3953043153769154,0.0,0.0,0.0,132.5767277854636
202,2023-10-03,133.15655959810883,126.55830433797597,138.08223502572707,133.15655959810883,133.15655959810883,-0.5231811972959086,-0.5231811972959086,-0.5231811972959086,-0.5231811972959086,-0.5231811972959086,-0.5231811972959086,0.0,0.0,0.0,132.63337840081292
203,2023-10-04,133.34108709537716,126.48208357437787,138.4279650101716,133.34108709537716,133.34108709537716,-0.7511751080462744,-0.7511751080462744,-0.7511751080462744,-0.7511751080462744,-0.7511751080462744,-0.7511751080462744,0.0,0.0,0.0,132.58991198733088
204,2023-10-05,133.5256145926455,127.36239655126995,138.63658006978116,133.5256145926455,133.5256145926455,-0.6916482044732113,-0.6916482044732113,-0.6916482044732113,-0.6916482044732113,-0.6916482044732113,-0.6916482044732113,0.0,0.0,0.0,132.83396638817229
205,2023-10-06,133.71014208991383,127.62956283331619,139.26051207063836,133.71014208991383,133.71014208991383,-0.19672714375748637,-0.19672714375748637,-0.19672714375748637,-0.19672714375748637,-0.19672714375748637,-0.19672714375748637,0.0,0.0,0.0,133.51341494615633
206,2023-10-09,134.26372458171883,127.88360865946761,139.44613875327582,134.26372458171883,134.26372458171883,-0.39530431537317073,-0.39530431537317073,-0.39530431537317073,-0.39530431537317073,-0.39530431537317073,-0.39530431537317073,0.0,0.0,0.0,133.86842026634565
207,2023-10-10,134.44825207898717,127.96549958790106,139.6170647999224,134.44825207898717,134.44825207898717,-0.5231811972956835,-0.5231811972956835,-0.5231811972956835,-0.5231811972956835,-0.5231811972956835,-0.5231811972956835,0.0,0.0,0.0,133.92507088169148
208,2023-10-11,134.6327795762555,127.81715594482472,140.15934938706965,134.6327795762555,134.6327795762555,-0.7511751080457747,-0.7511751080457747,-0.7511751080457747,-0.7511751080457747,-0.7511751080457747,-0.7511751080457747,0.0,0.0,0.0,133.88160446820973
209,2023-10-12,134.81730707352384,128.3537888262077,139.92310878298142,134.81730707352384,134.81730707352384,-0.6916482044725012,-0.6916482044725012,-0.6916482044725012,-0.6916482044725012,-0.6916482044725012,-0.6916482044725012,0.0,0.0,0.0,134.12565886905134
210,2023-10-13,135.00183457079217,129.3057931833274,141.1073322762109,135.00183457079217,135.00183457079217,-0.19672714376184045,-0.19672714376184045,-0.19672714376184045,-0.19672714376184045,-0.19672714376184045,-0.19672714376184045,0.0,0.0,0.0,134.80510742703032
211,2023-10-16,135.55541706259717,129.328315701108,140.75183572103626,135.55541706259717,135.55541706259717,-0.39530431537418814,-0.39530431537418814,-0.39530431537418814,-0.39530431537418814,-0.39530431537418814,-0.39530431537418814,0.0,0.0,0.0,135.160112747223
212,2023-10-17,135.7399445598655,128.9979457660658,140.9755120397195,135.7399445598655,135.7399445598655,-0.5231811972956762,-0.5231811972956762,-0.5231811972956762,-0.5231811972956762,-0.5231811972956762,-0.5231811972956762,0.0,0.0,0.0,135.21676336256982
213,2023-10-18,135.92447205713384,129.23679729471658,140.9670751781126,135.92447205713384,135.92447205713384,-0.7511751080462241,-0.7511751080462241,-0.7511751080462241,-0.7511751080462241,-0.7511751080462241,-0.7511751080462241,0.0,0.0,0.0,135.17329694908761
214,2023-10-19,136.10899955440217,129.73235790236998,141.46616654966104,136.10899955440217,136.10899955440217,-0.6916482044735286,-0.6916482044735286,-0.6916482044735286,-0.6916482044735286,-0.6916482044735286,-0.6916482044735286,0.0,0.0,0.0,135.41735134992865
215,2023-10-20,136.2935270516705,130.38515626454273,142.0090828209838,136.2935270516705,136.2935270516705,-0.1967271437617863,-0.1967271437617863,-0.1967271437617863,-0.1967271437617863,-0.1967271437617863,-0.1967271437617863,0.0,0.0,0.0,136.09679990790872
216,2023-10-23,136.8471095434755,130.53494256736826,142.21848044387838,136.8471095434755,136.8471095434755,-0.39530431537520566,-0.39530431537520566,-0.39530431537520566,-0.39530431537520566,-0.39530431537520566,-0.39530431537520566,0.0,0.0,0.0,136.4518052281003
217,2023-10-24,137.03163704074385,129.93531041011212,142.13804083087015,137.03163704074385,137.03163704074385,-0.5231811972960632,-0.5231811972960632,-0.5231811972960632,-0.5231811972960632,-0.5231811972960632,-0.5231811972960632,0.0,0.0,0.0,136.5084558434478
218,2023-10-25,137.21616453801218,130.79855257019202,142.27771383698163,137.21616453801218,137.21616453801218,-0.7511751080466736,-0.7511751080466736,-0.7511751080466736,-0.7511751080466736,-0.7511751080466736,-0.7511751080466736,0.0,0.0,0.0,136.4649894299655
219,2023-10-26,137.4006920352805,131.04532412836153,142.9909750940473,137.4006920352805,137.4006920352805,-0.6916482044728184,-0.6916482044728184,-0.6916482044728184,-0.6916482044728184,-0.6916482044728184,-0.6916482044728184,0.0,0.0,0.0,136.7090438308077
220,2023-10-27,137.58521953254885,131.5423904963728,143.00507516675532,137.58521953254885,137.58521953254885,-0.19672714376046901,-0.19672714376046901,-0.19672714376046901,-0.19672714376046901,-0.19672714376046901,-0.19672714376046901,0.0,0.0,0.0,137.3884923887884
221,2023-10-30,138.13880202435385,131.9588100630264,143.77192961529684,138.13880202435385,138.13880202435385,-0.395304315376223,-0.395304315376223,-0.395304315376223,-0.395304315376223,-0.395304315376223,-0.395304315376223,0.0,0.0,0.0,137.74349770897763
222,2023-10-31,138.32332952162218,131.6494565088539,143.57408764423437,138.32332952162218,138.32332952162218,-0.523181197296056,-0.523181197296056,-0.523181197296056,-0.523181197296056,-0.523181197296056,-0.523181197296056,0.0,0.0,0.0,137.80014832432613
223,2023-11-01,138.50785701889052,132.04482633983486,143.66076673331526,138.50785701889052,138.50785701889052,-0.7511751080461737,-0.7511751080461737,-0.7511751080461737,-0.7511751080461737,-0.7511751080461737,-0.7511751080461737,0.0,0.0,0.0,137.75668191084435
224,2023-11-02,138.69238451615885,132.55385840985718,144.3486795529388,138.69238451615885,138.69238451615885,-0.6916482044740371,-0.6916482044740371,-0.6916482044740371,-0.6916482044740371,-0.6916482044740371,-0.6916482044740371,0.0,0.0,0.0,138.00073631168482
225,2023-11-03,138.8769120134272,133.0235375099706,144.64003072191147,138.8769120134272,138.8769120134272,-0.1967271437591517,-0.1967271437591517,-0.1967271437591517,-0.1967271437591517,-0.1967271437591517,-0.1967271437591517,0.0,0.0,0.0,138.68018486966804
226,2023-11-06,139.4304945052322,132.85521549956658,144.78234173791077,139.4304945052322,139.4304945052322,-0.3953043153765694,-0.3953043153765694,-0.3953043153765694,-0.3953043153765694,-0.3953043153765694,-0.3953043153765694,0.0,0.0,0.0,139.03519018985563
227,2023-11-07,139.61502200250052,132.76262164659153,145.00650145424322,139.61502200250052,139.61502200250052,-0.5231811972959399,-0.5231811972959399,-0.5231811972959399,-0.5231811972959399,-0.5231811972959399,-0.5231811972959399,0.0,0.0,0.0,139.09184080520458
228,2023-11-08,139.79954949976886,132.9348736101504,144.9578542108899,139.79954949976886,139.79954949976886,-0.7511751080466232,-0.7511751080466232,-0.7511751080466232,-0.7511751080466232,-0.7511751080466232,-0.7511751080466232,0.0,0.0,0.0,139.04837439172223
229,2023-11-09,139.9840769970372,133.3039701807135,144.85936758259075,139.9840769970372,139.9840769970372,-0.6916482044731358,-0.6916482044731358,-0.6916482044731358,-0.6916482044731358,-0.6916482044731358,-0.6916482044731358,0.0,0.0,0.0,139.29242879256407
230,2023-11-10,140.16860449430555,134.1370122499024,145.80152699827372,140.16860449430555,140.16860449430555,-0.19672714375783443,-0.19672714375783443,-0.19672714375783443,-0.19672714375783443,-0.19672714375783443,-0.19672714375783443,0.0,0.0,0.0,139.97187735054771
231,2023-11-13,140.72218698611053,134.4607068619983,146.32246160254815,140.72218698611053,140.72218698611053,-0.39530431537825794,-0.39530431537825794,-0.39530431537825794,-0.39530431537825794,-0.39530431537825794,-0.39530431537825794,0.0,0.0,0.0,140.32688267073226
232,2023-11-14,140.90671448337886,134.5930768874099,146.49562539402348,140.90671448337886,140.90671448337886,-0.5231811972958237,-0.5231811972958237,-0.5231811972958237,-0.5231811972958237,-0.5231811972958237,-0.5231811972958237,0.0,0.0,0.0,140.38353328608304
233,2023-11-15,141.0912419806472,134.45287738950327,146.0120204121149,141.0912419806472,141.0912419806472,-0.7511751080461417,-0.7511751080461417,-0.7511751080461417,-0.7511751080461417,-0.7511751080461417,-0.7511751080461417,0.0,0.0,0.0,140.34006687260106
234,2023-11-16,141.27576947791553,134.91052782494432,146.59959286801808,141.27576947791553,141.27576947791553,-0.69164820447339,-0.69164820447339,-0.69164820447339,-0.69164820447339,-0.69164820447339,-0.69164820447339,0.0,0.0,0.0,140.58412127344215
235,2023-11-17,141.46029697518387,135.84784019395514,147.41599012119627,141.46029697518387,141.46029697518387,-0.19672714375778008,-0.19672714375778008,-0.19672714375778008,-0.19672714375778008,-0.19672714375778008,-0.19672714375778008,0.0,0.0,0.0,141.26356983142608
236,2023-11-20,142.01387946698887,135.45797643679109,147.6270382453448,142.01387946698887,142.01387946698887,-0.39530431537384214,-0.39530431537384214,-0.39530431537384214,-0.39530431537384214,-0.39530431537384214,-0.39530431537384214,0.0,0.0,0.0,141.61857515161503
237,2023-11-21,142.1984069642572,135.97608939088306,147.47193758243134,142.1984069642572,142.1984069642572,-0.5231811972957076,-0.5231811972957076,-0.5231811972957076,-0.5231811972957076,-0.5231811972957076,-0.5231811972957076,0.0,0.0,0.0,141.6752257669615
238,2023-11-22,142.38293446152554,135.55590876204357,147.54170263204057,142.38293446152554,142.38293446152554,-0.7511751080461164,-0.7511751080461164,-0.7511751080461164,-0.7511751080461164,-0.7511751080461164,-0.7511751080461164,0.0,0.0,0.0,141.63175935347942
239,2023-11-24,142.7519894560622,136.8333738814052,148.1798916104599,142.7519894560622,142.7519894560622,-0.19672714375519973,-0.19672714375519973,-0.19672714375519973,-0.19672714375519973,-0.19672714375519973,-0.19672714375519973,0.0,0.0,0.0,142.555262312307
240,2023-11-27,143.3055719478672,137.10933898345036,148.7861412636014,143.3055719478672,143.3055719478672,-0.3953043153748596,-0.3953043153748596,-0.3953043153748596,-0.3953043153748596,-0.3953043153748596,-0.3953043153748596,0.0,0.0,0.0,142.91026763249235
241,2023-11-28,143.49009944513557,137.2151356112141,149.49381614785509,143.49009944513557,143.49009944513557,-0.5231811972957003,-0.5231811972957003,-0.5231811972957003,-0.5231811972957003,-0.5231811972957003,-0.5231811972957003,0.0,0.0,0.0,142.96691824783986
242,2023-11-29,143.67462694240388,137.44706368677498,148.5126139668898,143.67462694240388,143.67462694240388,-0.7511751080460913,-0.7511751080460913,-0.7511751080460913,-0.7511751080460913,-0.7511751080460913,-0.7511751080460913,0.0,0.0,0.0,142.9234518343578
243,2023-11-30,143.85915443967224,137.13883978321823,149.4310378559526,143.85915443967224,143.85915443967224,-0.6916482044719696,-0.6916482044719696,-0.6916482044719696,-0.6916482044719696,-0.6916482044719696,-0.6916482044719696,0.0,0.0,0.0,143.16750623520028
244,2023-12-01,144.04368193694054,137.7828565476856,149.71178124443605,144.04368193694054,144.04368193694054,-0.19672714376081687,-0.19672714376081687,-0.19672714376081687,-0.19672714376081687,-0.19672714376081687,-0.19672714376081687,0.0,0.0,0.0,143.84695479317972
245,2023-12-04,144.59726442874555,138.55931572777732,150.03382882807594,144.59726442874555,144.59726442874555,-0.3953043153752059,-0.3953043153752059,-0.3953043153752059,-0.3953043153752059,-0.3953043153752059,-0.3953043153752059,0.0,0.0,0.0,144.20196011337035
246,2023-12-05,144.78179192601388,138.46859016595135,149.79723336458952,144.78179192601388,144.78179192601388,-0.5231811972954752,-0.5231811972954752,-0.5231811972954752,-0.5231811972954752,-0.5231811972954752,-0.5231811972954752,0.0,0.0,0.0,144.2586107287184
247,2023-12-06,144.96631942328221,138.32259729859962,150.019306950182,144.96631942328221,144.96631942328221,-0.7511751080456099,-0.7511751080456099,-0.7511751080456099,-0.7511751080456099,-0.7511751080456099,-0.7511751080456099,0.0,0.0,0.0,144.2151443152366
248,2023-12-07,145.15084692055055,138.5399977075846,150.3180350116269,145.15084692055055,145.15084692055055,-0.6916482044731883,-0.6916482044731883,-0.6916482044731883,-0.6916482044731883,-0.6916482044731883,-0.6916482044731883,0.0,0.0,0.0,144.45919871607737
249,2023-12-08,145.33537441781888,139.32647441997702,151.22404681902447,145.33537441781888,145.33537441781888,-0.19672714375949962,-0.19672714375949962,-0.19672714375949962,-0.19672714375949962,-0.19672714375949962,-0.19672714375949962,0.0,0.0,0.0,145.1386472740594
250,2023-12-11,145.8889569096239,139.6509415965334,151.34858664184614,145.8889569096239,145.8889569096239,-0.3953043153755521,-0.3953043153755521,-0.3953043153755521,-0.3953043153755521,-0.3953043153755521,-0.3953043153755521,0.0,0.0,0.0,145.49365259424835
251,2023-12-12,146.07348440689222,139.84688089427965,151.47545597687474,146.07348440689222,146.07348440689222,-0.5231811972959711,-0.5231811972959711,-0.5231811972959711,-0.5231811972959711,-0.5231811972959711,-0.5231811972959711,0.0,0.0,0.0,145.55030320959625
252,2023-12-13,146.25801190416055,139.39934706240788,151.35902145599067,146.25801190416055,146.25801190416055,-0.7511751080455844,-0.7511751080455844,-0.7511751080455844,-0.7511751080455844,-0.7511751080455844,-0.7511751080455844,0.0,0.0,0.0,145.50683679611498
253,2023-12-14,146.4425394014289,139.5890843240175,151.34864140147738,146.4425394014289,146.4425394014289,-0.6916482044724782,-0.6916482044724782,-0.6916482044724782,-0.6916482044724782,-0.6916482044724782,-0.6916482044724782,0.0,0.0,0.0,145.75089119695642
254,2023-12-15,146.62706689869722,140.69984558916616,152.15552335196037,146.62690718166147,146.62706689869722,-0.1967271437594453,-0.1967271437594453,-0.1967271437594453,-0.1967271437594453,-0.1967271437594453,-0.1967271437594453,0.0,0.0,0.0,146.4303397549378
255,2023-12-16,146.81159439596559,142.28749575738289,154.20099990186807,146.80132940372772,146.81733610095068,1.2790182682416584,1.2790182682416584,1.2790182682416584,1.2790182682416584,1.2790182682416584,1.2790182682416584,0.0,0.0,0.0,148.09061266420724
256,2023-12-17,146.99612189323392,142.82390761085523,153.99849087519448,146.9680807030998,147.01385244382345,1.2790177007092458,1.2790177007092458,1.2790177007092458,1.2790177007092458,1.2790177007092458,1.2790177007092458,0.0,0.0,0.0,148.27513959394315
257,2023-12-18,147.18064939050225,140.65125537431763,152.47723281576725,147.1278443770093,147.21115001131892,-0.3953043153772408,-0.3953043153772408,-0.3953043153772408,-0.3953043153772408,-0.3953043153772408,-0.3953043153772408,0.0,0.0,0.0,146.785345075125
258,2023-12-19,147.3651768877706,141.10606053166194,152.98140707204928,147.2906045471635,147.42363072368775,-0.523181197295746,-0.523181197295746,-0.523181197295746,-0.523181197295746,-0.523181197295746,-0.523181197295746,0.0,0.0,0.0,146.84199569047485
259,2023-12-20,147.54970438503892,141.01372895182712,152.65816619356062,147.43678165360873,147.63450613472105,-0.751175108046034,-0.751175108046034,-0.751175108046034,-0.751175108046034,-0.751175108046034,-0.751175108046034,0.0,0.0,0.0,146.7985292769929
260,2023-12-21,147.73423188230723,141.3874640939242,152.9262973994837,147.58984414981757,147.84311068147343,-0.6916482044727325,-0.6916482044727325,-0.6916482044727325,-0.6916482044727325,-0.6916482044727325,-0.6916482044727325,0.0,0.0,0.0,147.0425836778345
261,2023-12-22,147.91875937957556,141.74424822382164,153.59834837691355,147.7449907025885,148.05708728747612,-0.19672714375939113,-0.19672714375939113,-0.19672714375939113,-0.19672714375939113,-0.19672714375939113,-0.19672714375939113,0.0,0.0,0.0,147.72203223581616
262,2023-12-23,148.10328687684392,143.572033988264,155.12798724638608,147.88466188643727,148.28820219845898,1.2790182682433895,1.2790182682433895,1.2790182682433895,1.2790182682433895,1.2790182682433895,1.2790182682433895,0.0,0.0,0.0,149.38230514508732
263,2023-12-24,148.28781437411226,143.54403633339263,155.39072069257838,148.02656182677995,148.50921769504836,1.2790177007086387,1.2790177007086387,1.2790177007086387,1.2790177007086387,1.2790177007086387,1.2790177007086387,0.0,0.0,0.0,149.5668320748209
264,2023-12-25,148.4723418713806,142.37187708223735,154.33184231225508,148.1626456911256,148.7364042861905,-0.3953043153775873,-0.3953043153775873,-0.3953043153775873,-0.3953043153775873,-0.3953043153775873,-0.3953043153775873,0.0,0.0,0.0,148.077037556003
265,2023-12-26,148.6568693686489,142.42088632308818,154.30648559040662,148.2897703196877,148.9540066240801,-0.523181197295739,-0.523181197295739,-0.523181197295739,-0.523181197295739,-0.523181197295739,-0.523181197295739,0.0,0.0,0.0,148.13368817135316
266,2023-12-27,148.84139686591726,142.09519244691865,153.77372001266073,148.42777565977858,149.18419210120751,-0.7511751080460088,-0.7511751080460088,-0.7511751080460088,-0.7511751080460088,-0.7511751080460088,-0.7511751080460088,0.0,0.0,0.0,148.09022175787126
267,2023-12-28,149.0259243631856,142.3368878326136,154.13751894632844,148.5601954679252,149.40814236484516,-0.6916482044727955,-0.6916482044727955,-0.6916482044727955,-0.6916482044727955,-0.6916482044727955,-0.6916482044727955,0.0,0.0,0.0,148.3342761587128
268,2023-12-29,149.21045186045393,143.3837159479244,155.27092248175381,148.69216800464952,149.65554471872758,-0.1967271437568108,-0.1967271437568108,-0.1967271437568108,-0.1967271437568108,-0.1967271437568108,-0.1967271437568108,0.0,0.0,0.0,149.0137247166971
269,2023-12-30,149.39497935772224,144.74133277705158,156.31380201508262,148.81759012544617,149.91387605163953,1.2790182682424973,1.2790182682424973,1.2790182682424973,1.2790182682424973,1.2790182682424973,1.2790182682424973,0.0,0.0,0.0,150.67399762596474
270,2023-12-31,149.57950685499057,144.95755400781087,156.5201746001009,148.91958071350004,150.14095370382222,1.2790177007069319,1.2790177007069319,1.2790177007069319,1.2790177007069319,1.2790177007069319,1.2790177007069319,0.0,0.0,0.0,150.8585245556975
271,2024-01-01,149.76403435225893,143.64692643857086,154.96554808880902,149.02213997983853,150.38263245629716,-0.3953043153786046,-0.3953043153786046,-0.3953043153786046,-0.3953043153786046,-0.3953043153786046,-0.3953043153786046,0.0,0.0,0.0,149.36873003688032
272,2024-01-02,149.9485618495273,143.49660928054078,155.03907879167363,149.12596774581766,150.6013909934358,-0.5231811972961257,-0.5231811972961257,-0.5231811972961257,-0.5231811972961257,-0.5231811972961257,-0.5231811972961257,0.0,0.0,0.0,149.42538065223115
273,2024-01-03,150.1330893467956,143.12960944881516,155.1134790809524,149.21132144501735,150.82837061991373,-0.7511751080464584,-0.7511751080464584,-0.7511751080464584,-0.7511751080464584,-0.7511751080464584,-0.7511751080464584,0.0,0.0,0.0,149.38191423874915
274,2024-01-04,150.3176168440639,143.50635260758276,155.54914359079345,149.32743267940918,151.053712935781,-0.6916482044730498,-0.6916482044730498,-0.6916482044730498,-0.6916482044730498,-0.6916482044730498,-0.6916482044730498,0.0,0.0,0.0,149.62596863959087
275,2024-01-05,150.50214434133227,144.4599616685218,155.71528070144504,149.42823376221494,151.29418657659272,-0.196727143759902,-0.196727143759902,-0.196727143759902,-0.196727143759902,-0.196727143759902,-0.196727143759902,0.0,0.0,0.0,150.30541719757235
276,2024-01-06,150.6866718386006,145.42760139708128,158.3191412149279,149.51939950498644,151.5322071932658,1.2790182682442288,1.2790182682442288,1.2790182682442288,1.2790182682442288,1.2790182682442288,1.2790182682442288,0.0,0.0,0.0,151.96569010684482
277,2024-01-07,150.87119933586894,146.0376095514578,157.92987891857123,149.6293120031555,151.77368129207255,1.2790177007063253,1.2790177007063253,1.2790177007063253,1.2790177007063253,1.2790177007063253,1.2790177007063253,0.0,0.0,0.0,152.15021703657527
278,2024-01-08,151.05572683313727,144.5343465703708,156.51220305474644,149.736644378817,152.01731033207093,-0.39530431537486,-0.39530431537486,-0.39530431537486,-0.39530431537486,-0.39530431537486,-0.39530431537486,0.0,0.0,0.0,150.6604225177624
279,2024-01-09,151.2402543304056,144.69663266689614,156.71087911442325,149.84344095229898,152.27947365037537,-0.5231811972960095,-0.5231811972960095,-0.5231811972960095,-0.5231811972960095,-0.5231811972960095,-0.5231811972960095,0.0,0.0,0.0,150.7170731331096
280,2024-01-10,151.42478182767394,144.14725614242423,156.24899361060818,149.93693682658775,152.52594763686955,-0.7511751080459583,-0.7511751080459583,-0.7511751080459583,-0.7511751080459583,-0.7511751080459583,-0.7511751080459583,0.0,0.0,0.0,150.67360671962797
281,2024-01-11,151.6093093249423,144.39866899234863,157.27167621973237,150.04044822966821,152.77883155745326,-0.6916482044723395,-0.6916482044723395,-0.6916482044723395,-0.6916482044723395,-0.6916482044723395,-0.6916482044723395,0.0,0.0,0.0,150.91766112046997
